protein_ids	protein_names	gene_names	uniprot_ids	refset_protein_ids	refseq_mrna_id	ensembl_id	mgi_id	protein_length	protein_copynumber	protein_halflife	mrna_copynumber	mrna_halflife	transcription_rate	translation_rate
IPI00229287.3;IPI00798571.1	SCY1-like protein 2;Coated vesicle-associated kinase of 104 kDa	Scyl2;Cvak104;D10Ertd802e	Q8CFE4-1;Q8CFE4;Q80UY7;Q8CFE4-2	NP_932138	NM_198021	ENSMUST00000092227;ENSMUST00000105294	MGI:1289172;MGI:1289172	930	30859.1	57.17	9.4900000000000002	6.5599999999999996	1.1899999999999999	116.02
IPI00117780.1;IPI00890880.1;IPI00230620.2;IPI00652263.1;IPI00875366.1	NGFI-A-binding protein 2;EGR-1-binding protein 2;Putative uncharacterized protein	Nab2	Q61127-1;Q61127;Q3TBL2;Q80VR9;Q8BSC5;Q3TYF1;Q3U247;Q61127-2	NP_032694;NP_001116367	NM_008668	ENSMUST00000026469;ENSMUST00000105248;ENSMUST00000099157;ENSMUST00000099156	MGI:107563;MGI:107563;MGI:107563;MGI:107563;MGI:107563	525	30026.43	17.63	20.16	4.0099999999999998	3.8799999999999999	92.170000000000002
IPI00308717.3;IPI00881187.1;IPI00880919.1;IPI00881034.1	DNA-directed RNA polymerase, mitochondrial;MtRPOL;DNA-directed RNA polymerase	Polrmt	Q8BKF1;Q3U3J3;Q3V3C0;Q9D196	NP_766139	NM_172551	ENSMUST00000020580	MGI:1915843;MGI:1915843	1207	13462.44	42.57	9.4299999999999997	9.3800000000000008	0.89000000000000001	57.969999999999999
IPI00480537.2;IPI00312414.4;IPI00874435.1;IPI00474874.1	Serine/threonine-protein kinase N2;Protein kinase C-like 2;Protein-kinase C-related kinase 2;Putative uncharacterized protein	Pkn2;Prkcl2	Q8BWW9-2;Q8BWW9;Q3TBR3;Q8BL62;Q8BWW9-1;Q8BJM4;Q8BW55	NP_848769	NM_178654	ENSMUST00000043812;ENSMUST00000090108	MGI:109211;MGI:109211;MGI:109211	983	27897.37	33.08	17.989999999999998	9.4900000000000002	1.6799999999999999	68.489999999999995
IPI00128671.1;IPI00880802.1;IPI00928164.1	Cyclin-A2;Ccna2 protein;Putative uncharacterized protein;Cyclin A2, isoform CRA_a	Ccna2;Ccna;Cyca;mCG_14064	P51943;Q8BRG1	NP_033958	NM_009828	ENSMUST00000029270	MGI:108069;MGI:108069	422	21380.96	4.33	52.75	8.5099999999999998	5.3700000000000001	73.75
IPI00136572.4;IPI00163030.1;IPI00474813.2;IPI00473152.1	Zinc finger CCCH-type antiviral protein 1;Zc3hav1 protein	Zc3hav1	Q3UPF5-1;Q3UPF5;Q3UPF5-2;Q8K302	NP_082697;NP_083140	NM_028421	ENSMUST00000031850;ENSMUST00000039710;ENSMUST00000114900;ENSMUST00000114898	MGI:1926031;MGI:1926031;MGI:1926031	996	27804.16	15.8	19.07	8.5399999999999991	1.9299999999999999	97.349999999999994
IPI00756198.2	Kinetochore-associated protein 1	Kntc1;Kiaa0166	Q8C3Y4	NP_001035886	NM_001042421	ENSMUST00000031366	MGI:2673709	2207	5722.14	55.81	7.1299999999999999	11.869999999999999	0.56000000000000005	28.699999999999999
IPI00314510.1	Aspartoacylase-2;Aminoacylase-3;Acylase III;Hepatitis C virus core-binding protein 1	Acy3;Aspa2	Q91XE4	NP_082133	NM_027857	ENSMUST00000054030	MGI:1918920	318	33206.96	173.47	4.6900000000000004	15.19	0.31	195.31
IPI00454066.1;IPI00153784.1;IPI00308380.2	Erythroid differentiation-related factor 1	Edrf1	Q6GQV7	NP_835216;NP_666107	NM_178115	ENSMUST00000043609	MGI:1919831	1239	11872.35	24.71	2.73	3.1699999999999999	0.65000000000000002	234.13999999999999
IPI00221793.2;IPI00918234.1;IPI00943370.1;IPI00226795.1	Cell division cycle protein 23 homolog;Anaphase-promoting complex subunit 8;Cyclosome subunit 8	Cdc23;Anapc8	Q8BGZ4-1;Q8BGZ4;Q3TEF0;Q8BGZ4-2	NP_848124	NM_178347	ENSMUST00000025228	MGI:1098815;MGI:1098815	597	21627.01	355.74	10.550000000000001	10.460000000000001	1.3100000000000001	"NA"
IPI00111145.7	Novel protein;Uracil phosphoribosyltransferase (FUR1) homolog (S. cerevisiae)	Uprt;RP23-92C4.1-001	B1AVZ0	NP_001074658	NM_001081189	ENSMUST00000087867	MGI:2685620	310	13579.91	28.99	5.8300000000000001	3.8700000000000001	1.1599999999999999	108.73999999999999
IPI00757373.3;IPI00356904.7;IPI00853863.3	Farp1 protein	Farp1	C4IXU2;Q80VF7;Q8BM51;Q8K2R0;Q8R2X2;Q99KU3	XP_001473991;NP_598843	NA	ENSMUST00000026635	MGI:2446173	1048	20717.98	26.95	"NA"	"NA"	"NA"	"NA"
IPI00227516.4	Protein FAM83H	Fam83h	Q148V8	NP_001161725;NP_598848	NM_134087	ENSMUST00000060807	MGI:2145900	1209	12776.24	26.24	18.370000000000001	4.3399999999999999	3.2999999999999998	34.289999999999999
IPI00461575.2;IPI00848532.1;IPI00761985.1	Uncharacterized protein C4orf3 homolog	NA	Q99M08	NP_077781;XP_001472408;XP_001472428;XP_001477270	NM_024461	ENSMUST00000106429	MGI:1914954	65	36815.81	8.23	21.359999999999999	7.6799999999999997	2.3599999999999999	183.97999999999999
IPI00459787.2	Mediator of RNA polymerase II transcription subunit 17;Mediator complex subunit 17;Cofactor required for Sp1 transcriptional activation subunit 6;CRSP complex subunit 6;Thyroid hormone receptor-associated protein complex 80 kDa component	Med17;Crsp6;Trap80	Q8VCD5	NP_659182	NM_144933	ENSMUST00000034411	MGI:2182585	649	7263.24	40.02	8.4600000000000009	7.4800000000000004	0.94999999999999996	34.920000000000002
IPI00112007.1	Transmembrane protein 160	Tmem160	Q9D938	NP_081214	NM_026938	ENSMUST00000019302	MGI:1916344	188	19816.67	253.94	13.779999999999999	17.780000000000001	0.98999999999999999	43.159999999999997
IPI00275577.3;IPI00650046.1;IPI00606481.1	Trafficking protein particle complex subunit 1;Trafficking protein particle complex 1;Trafficking protein particle complex 1, isoform CRA_a	Trappc1;RP23-26L6.10-004;mCG_20883;RP23-26L6.10-003	Q5NCF2;Q14BF8;B1ASW5;B1ASW6	NP_001019377	NM_001024206	ENSMUST00000060956;ENSMUST00000102601;ENSMUST00000102602;ENSMUST00000108662	MGI:1098727	145	26074.46	34.67	32.43	9.2899999999999991	3.0899999999999999	34.899999999999999
IPI00121084.4;IPI00930872.1;IPI00919261.1;IPI00828578.1;IPI00133596.1;IPI00677566.2;IPI00648131.2	Protein kinase C iota type;nPKC-iota;Atypical protein kinase C-lambda/iota;Putative uncharacterized protein	Prkci;Pkcl	Q62074;Q3UGW9;Q3UMD5;Q5DTK3;Q3TJJ5	NP_032883	NM_008857	ENSMUST00000046401;ENSMUST00000108249	MGI:99260;MGI:99260	595	21176.77	42.98	14.73	9.0500000000000007	1.4299999999999999	59.609999999999999
IPI00323748.2;IPI00404017.1;IPI00473940.1	Erythrocyte band 7 integral membrane protein;Stomatin;Protein 7.2b;Putative uncharacterized protein	Stom;Epb7.2;Epb72	P54116;A2AL38;Q8BPA1	NP_038543	NM_013515	ENSMUST00000028241;ENSMUST00000070938	MGI:95403;MGI:95403	284	29004.43	32.51	8.6799999999999997	14.640000000000001	0.59999999999999998	149.5
IPI00318505.3;IPI00119169.1;IPI00650043.1;IPI00648486.1	Mediator of RNA polymerase II transcription subunit 8;Mediator complex subunit 8;Activator-recruited cofactor 32 kDa component;Mediator of RNA polymerase II transcription, subunit 8 homolog (Yeast);Putative uncharacterized protein;Mediator of RNA polymerase II transcription, subunit 8 homolog (Yeast), isoform CRA_d	Med8;MNCb-2386;RP23-145E1.3-002;RP23-145E1.3-003;mCG_8872	Q9D7W5;A2A9C4;A2A9C8;Q9DAY7;Q9CY05	NP_064384;NP_776067	NM_020000	ENSMUST00000019229;ENSMUST00000073881;ENSMUST00000106384;ENSMUST00000084319	MGI:1915269;MGI:1915269;MGI:1915269	268	16330.35	40.56	15.93	8.7300000000000004	1.5900000000000001	41.310000000000002
IPI00121270.5;IPI00223126.4	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1;SWI/SNF complex 60 kDa subunit;60 kDa BRG-1/Brm-associated factor subunit A;BRG1-associated factor 60A;D15KZ1 protein	Smarcd1;Baf60a;D15Kz1	Q61466-1;Q61466;Q68FH8;Q61466-2	NP_114030	NM_031842	ENSMUST00000023759	MGI:1933623;MGI:1933623	515	5090.43	15.25	"NA"	6.5199999999999996	"NA"	"NA"
IPI00223046.6	FH1/FH2 domain-containing protein 1;Formin homolog overexpressed in spleen 1;Formin homology 2 domain-containing protein 1	Fhod1;Fhos1	Q6P9Q4	NP_808367	NM_177699	ENSMUST00000014922	MGI:2679008	1197	19969.42	47.27	11.58	7.6299999999999999	1.28	65.280000000000001
IPI00118718.1	Poly(rC)-binding protein 4;Alpha-CP4	Pcbp4	P57724;Q8BP63;Q9DB01	NP_067542	NM_021567	ENSMUST00000024260	MGI:1890471	403	25695.28	13.56	36.32	9.5199999999999996	3.3900000000000001	52.390000000000001
IPI00851027.1;IPI00118923.2;IPI00850595.1;IPI00850789.1	TCTEX5 long isoform;Protein phosphatase 1 regulatory subunit 11;T-complex testis expressed protein 5;TCTEX5 isoform 3;TCTEX5 isoform 1	Ppp1r11;Tctex5	A5A4Y9;A5A4Z2;Q8K1L5;A5A4Z0;A5A4Z1	NP_083908	NM_029632	ENSMUST00000040402	MGI:1923747;MGI:1923747;MGI:1923747;MGI:1923747	131	12775.09	41.03	25.989999999999998	18.68	1.53	23.780000000000001
IPI00123474.2	Nuclear factor NF-kappa-B p100 subunit;DNA-binding factor KBF2;Nuclear factor NF-kappa-B p52 subunit	Nfkb2	Q9WTK5;Q3U5V4;Q3UG25;Q3ULT8;Q3UV15;Q4U105;Q4U106;Q4U108	NP_062281	NM_019408	ENSMUST00000073116;ENSMUST00000111881	MGI:1099800	900	11494.89	6.67	53.490000000000002	11.470000000000001	3.9900000000000002	60.280000000000001
IPI00221621.2	Cell division cycle protein 16 homolog;Anaphase-promoting complex subunit 6;Cyclosome subunit 6	Cdc16;Anapc6	Q8R349;Q3TI84;Q3TZ92;Q99JU8	NP_081552	NM_027276	ENSMUST00000043962	MGI:1917207	620	23644.82	39.11	29.969999999999999	9.2300000000000004	2.8599999999999999	32.310000000000002
IPI00132083.2;IPI00652003.1;IPI00121355.1	Acyl-CoA-binding domain-containing protein 6	Acbd6	Q9D061-1;Q9D061;Q14BV7;Q9D061-3;Q9D061-2	NP_082526;NP_001139253;NP_080959	NM_028250	ENSMUST00000035560;ENSMUST00000080138;ENSMUST00000097529	MGI:1919732;MGI:1919732;MGI:1919732	282	21266.64	11.67	17.199999999999999	14.44	1.1899999999999999	102
IPI00928374.1	Putative uncharacterized protein	Ncstn	Q3T9E5;Q3TD54;Q3TDE4;Q3TV74;Q6ZQF2	NP_067620	NM_021607	ENSMUST00000003550	MGI:1891700	708	35434.05	34.33	20.949999999999999	13.779999999999999	1.49	75.040000000000006
IPI00121198.2	Transcription initiation factor IIA subunit 1;General transcription factor IIA subunit 1;Transcription initiation factor IIA alpha chain;TFIIA p35 subunit;Transcription initiation factor IIA beta chain;TFIIA p19 subunit	Gtf2a1	Q99PM3;Q0VGZ0;Q3USX2	NP_113568	NM_031391	ENSMUST00000021345	MGI:1933277	378	23616.38	45.92	2.48	5.0599999999999996	0.39000000000000001	363.97000000000003
IPI00121509.1;IPI00556834.2	Origin recognition complex subunit 2;Origin recognition complex subunit 2 isoform B	Orc2l;Orc2	Q60862;Q543F8;Q59IX1	NP_032791;NP_001020549	NM_008765	ENSMUST00000027198;ENSMUST00000094930;ENSMUST00000114325	MGI:1328306;MGI:1328306	576	14567.96	34.33	18.129999999999999	8.3399999999999999	2.3799999999999999	51.060000000000002
IPI00856881.1;IPI00856360.1;IPI00230717.1;IPI00719969.2;IPI00759971.1;IPI00125443.5;IPI00858200.1;IPI00845570.1;IPI00113217.1;IPI00857806.1;IPI00856130.1	Glucocorticoid receptor;Nuclear receptor subfamily 3 group C member 1	Nr3c1;Grl;Grl1	Q06VW2;P06537-2;P06537;P06537-1;Q05DD1;Q3U126;Q3U2M7;P06537-4;P06537-3	NP_032199	NM_008173	ENSMUST00000025300;ENSMUST00000097592;ENSMUST00000115567;ENSMUST00000115571;ENSMUST00000115569	MGI:95824;MGI:95824;MGI:95824;MGI:95824;MGI:95824	793	13270.5	32.87	10.449999999999999	5.1699999999999999	1.6000000000000001	55.960000000000001
IPI00556692.2;IPI00458087.2	Mothers against decapentaplegic homolog 2;Mad-related protein 2;SMAD 2	Smad2;Madh2;Madr2	Q62432-1;Q62432;Q62432-2;Q8C2P1	NP_034884	NM_010754	ENSMUST00000025453;ENSMUST00000091831	MGI:108051;MGI:108051	467	14248.73	30.12	11.380000000000001	7.8499999999999996	1.23	58.710000000000001
IPI00352130.5;IPI00944127.1;IPI00876021.2	Mediator of RNA polymerase II transcription subunit 16;Mediator complex subunit 16;Thyroid hormone receptor-associated protein complex 95 kDa component;Vitamin D3 receptor-interacting protein complex component DRIP92	Med16;Thrap5	Q6PGF3;Q3UET8	NP_932775;NP_001156748	NM_198107	ENSMUST00000045844;ENSMUST00000105378	MGI:2158394	865	8193.66	66.63	8.0399999999999991	15.279999999999999	0.54000000000000004	34.859999999999999
IPI00117932.2;IPI00350767.4;IPI00350768.2;IPI00276051.5;IPI00607936.2	Paired amphipathic helix protein Sin3a;Transcriptional corepressor Sin3a;Histone deacetylase complex subunit Sin3a	Sin3a	Q60520-1;Q60520;Q570Z7;Q60520-3;Q60520-4;Q60520-2;Q3UVS7;Q60520-5	NP_001103820;NP_001103821;NP_035508	NM_001110350	ENSMUST00000049169;ENSMUST00000085721	MGI:107157;MGI:107157;MGI:107157;MGI:107157;MGI:107157	1282	18039.95	43.42	13	6.9299999999999997	1.5600000000000001	54.280000000000001
IPI00124616.2;IPI00762716.1	COBW domain-containing protein 1;Cobalamin synthetase W domain-containing protein 1	Cbwd1	Q8VEH6-1;Q8VEH6;Q8VEH6-2	NP_666209	NM_146097	ENSMUST00000025815	MGI:2385089;MGI:2385089	393	46076.06	47.62	6.1799999999999997	4.2199999999999998	1.1399999999999999	286.12
IPI00668766.4;IPI00664640.4;	Nucleolar pre-ribosomal-associated protein 1	Urb1;Kiaa0539;Npa1	Q571H0-1;Q571H0	NP_083773	NM_029497	ENSMUST00000037810	MGI:2146468	2277	15019.44	92.82	6.1200000000000001	5.3200000000000003	0.87	119.45999999999999
IPI00133839.1;IPI00755607.3	Chromatin assembly factor 1 subunit A;Chromatin assembly factor I p150 subunit	Chaf1a;Caip150	Q9QWF0;Q3UXB7	NP_038761	NM_013733	ENSMUST00000002914	MGI:1351331	911	15617.2	10.32	28.16	9.1699999999999999	2.7000000000000002	50.009999999999998
IPI00112506.2	Twisted gastrulation protein homolog 1	Twsg1;Tsg	Q9EP52	NP_075540	NM_023053	ENSMUST00000024906	MGI:2137520	222	21872.12	8.19	17.16	14.359999999999999	1.1899999999999999	137.02000000000001
IPI00129399.1;IPI00459111.4	Prenylated Rab acceptor protein 1;PRA1 family protein 1;Prenylin;Rab6/rab5-associated protein	Rabac1;Pra;Pra1;Praf1;rab6	Q9Z0S9;Q62145	NP_034391	NM_010261	ENSMUST00000076961;ENSMUST00000050267	MGI:1201692;MGI:1201692	185	34783.4	5.85	36.579999999999998	15.69	2.3999999999999999	134.34999999999999
IPI00112095.1;IPI00110238.1	Putative methyltransferase NSUN4;NOL1/NOP2/Sun domain family member 4	Nsun4	Q9CZ57-1;Q9CZ57;Q9CZ57-2	NP_082418	NM_028142	ENSMUST00000030475;ENSMUST00000106509	MGI:1919431;MGI:1919431	381	8869.08	29.13	4.3499999999999996	8.9499999999999993	0.42999999999999999	95.730000000000004
IPI00271059.2;IPI00654255.1	Ras-related protein Rab-4B;Putative uncharacterized protein	Rab4b;Rab4	Q91ZR1;Q4V9W8;Q3USC3	NP_083667	NM_029391	ENSMUST00000093040	MGI:105071;MGI:105071	213	19313.81	98.41	8.7799999999999994	9.5399999999999991	0.81999999999999995	67.209999999999994
IPI00399869.1	Ubiquitin-like protein 7	Ubl7	Q91W67;Q52L66	NP_001116345;NP_081362	NM_001122873	ENSMUST00000069445	MGI:1916709	380	29068.19	15.1	15.19	11.710000000000001	1.21	132.22999999999999
IPI00137243.1	Abhydrolase domain-containing protein 1;Lung alpha/beta hydrolase 1	Abhd1;Labh1	Q9QZC8	NP_067279	NM_021304	ENSMUST00000006814	MGI:1931013	412	19231.95	19.15	18.379999999999999	7.7000000000000002	2.02	61.869999999999997
IPI00132028.1	Histone deacetylase complex subunit SAP30;Sin3-associated polypeptide, 30 kDa;Sin3 corepressor complex subunit SAP30	Sap30	O88574	NP_068560	NM_021788	ENSMUST00000034022	MGI:1929129	220	3807.43	10.7	5.7800000000000002	5.9699999999999998	1.1899999999999999	259.27999999999997
IPI00135475.3;IPI00331516.3;IPI00230338.3;IPI00775816.1;IPI00775841.1	Drebrin;Developmentally-regulated brain protein	Dbn1;Drba	Q9QXS6-1;Q9QXS6;Q9QXS6-3;Q3TRK3;Q9QXS6-2	NP_062787	NM_019813	ENSMUST00000054646;ENSMUST00000109925	MGI:1931838;MGI:1931838;MGI:1931838	706	22249.42	361.35	8.5199999999999996	13.33	0.62	69.829999999999998
IPI00404187.3	DNA repair and recombination protein RAD54-like;RAD54 homolog	Rad54l;Rad54	P70270;A2A8F5	NP_001116430;NP_001116431;NP_033041	NM_001122958	ENSMUST00000102704;ENSMUST00000102705	MGI:894697	747	5670.84	44.42	7.3300000000000001	7.6299999999999999	0.81000000000000005	33.340000000000003
IPI00127492.1;IPI00850023.1;IPI00880561.1	Stromal membrane-associated protein 1	Smap1	Q91VZ6	NP_082810;XP_001476793	NM_028534	ENSMUST00000027339	MGI:2138261	440	19813	71.53	14.82	11.06	1.24	44.420000000000002
IPI00928548.1;IPI00928127.1;IPI00135921.2;IPI00751778.1;IPI00466867.2;IPI00928235.1;IPI00928506.1;IPI00927959.1;IPI00928156.1	Stromal antigen 1;Cohesin subunit SA-1;SCC3 homolog 1	Stag1;Sa1	Q6P5D1;Q9D3E6;Q8C3C5	NP_033308;XP_001474302	NM_009282	ENSMUST00000041418	MGI:1098658;MGI:1098658	1258	10676.81	47.49	10.359999999999999	12.5	0.79000000000000004	39.100000000000001
IPI00118524.1;IPI00756623.1;IPI00750989.1;IPI00751450.1	DNA repair protein RAD51 homolog 1;RAD51 homolog (S. cerevisiae)	Rad51;Rad51a;Reca;RP23-15I21.4-008;RP23-15I21.4-005	Q08297;A3KGI0;A3KGH9;A3KGI2	NP_035364	NM_011234	ENSMUST00000028795	MGI:97890	339	22917.22	4.9	16.920000000000002	10.99	1.4199999999999999	221.66999999999999
IPI00875363.1;IPI00830804.2;IPI00850399.1	Dip2a protein;Disco-interacting protein 2 homolog A	Dip2a;Dip2;Kiaa0184	Q66L71;Q8BWT5	NP_001074888;XP_001472756	NM_001081419	ENSMUST00000036033;ENSMUST00000105417	MGI:2385920;MGI:2385920	1572	4339.16	97.22	10.27	12.77	0.77000000000000002	13.09
IPI00225244.1	Putative uncharacterized protein	Tusc3	Q8BMU5;Q8BTV1;Q99J74	NP_084530	NM_030254	ENSMUST00000035739	MGI:1933134	347	11149.3	43.79	24.199999999999999	17.219999999999999	1.49	18.260000000000002
IPI00229722.3;IPI00750623.2	Nuclear pore complex protein Nup214;Nucleoporin Nup214;214 kDa nucleoporin	Nup214;Kiaa0023	Q80U93;Q3TLG4;Q3UBL1;Q8CHS9	NP_758472	NM_172268	ENSMUST00000065398	MGI:1095411	2085	22593.89	98.95	9.5399999999999991	13.69	0.68000000000000005	72.25
IPI00132883.1;IPI00886057.1;IPI00849154.1	UPF0534 protein C4orf43 homolog	NA	Q9CR02-1;Q9CR02;Q9CR02-2	NP_079741	NM_025465	ENSMUST00000026681	MGI:1913532;MGI:1913532	221	27858.19	26.39	7.4400000000000004	6.25	0.97999999999999998	184.47
IPI00338963.3;IPI00857679.1	FK506-binding protein 5;Peptidyl-prolyl cis-trans isomerase;51 kDa FK506-binding protein;FKBP-51	Fkbp5;Fkbp51	Q64378;Q3TX72;Q4FJN2	NP_034350	NM_010220	ENSMUST00000062167;ENSMUST00000079413;ENSMUST00000114792	MGI:104670	456	18147.07	9.69	12.890000000000001	8.0800000000000001	1.3799999999999999	175.03
IPI00515365.4;IPI00381365.1;IPI00395178.1;IPI00395177.1;IPI00761596.1;IPI00515193.1	Active breakpoint cluster region-related protein	Abr	Q5SSL4-4;Q5SSL4;Q5SSL4-2;Q5SSL4-1;Q5SSL4-3	NP_932135;NP_942598;NP_942597	NM_198018	ENSMUST00000072740;ENSMUST00000094012	MGI:107771;MGI:107771;MGI:107771;MGI:107771	830	31734.2	49.78	43.090000000000003	10.83	3.6499999999999999	27.43
IPI00848537.1;IPI00133451.2;IPI00620834.2;IPI00894942.1;IPI00458011.5	Short coiled-coil protein	Scoc;Scoco	Q78YZ6-1;Q78YZ6;Q78YZ6-2;Q78YZ6-3	XP_001473985;NP_001034226;NP_062682;XP_001472787;XP_001478737	NA	ENSMUST00000081506	MGI:1927654;MGI:1927654;MGI:1927654	197	19560.97	9.82	"NA"	"NA"	"NA"	"NA"
IPI00153838.1	Novel protein;Putative uncharacterized protein;MCG6979, isoform CRA_a	0610009B22Rik;RP23-79E13.7;RP23-79E13.7-001;mCG_6979	Q8R3W2	NP_079595	NM_025319	ENSMUST00000007921;ENSMUST00000109098	MGI:1913300	140	27808.17	21.93	5.7400000000000002	3.7599999999999998	1.1599999999999999	264.17000000000002
IPI00154113.2	Receptor-binding cancer antigen expressed on SiSo cells;Cancer-associated surface antigen RCAS1;Estrogen receptor-binding fragment-associated gene 9 protein	Ebag9;Rcas1	Q9D0V7	NP_062353	NM_019480	ENSMUST00000022964	MGI:1859920	213	15092	107.4	10.82	9.0600000000000005	1.0900000000000001	36.43
IPI00123594.1;IPI00849928.1;IPI00462698.1	Geranylgeranyl pyrophosphate synthetase;Geranylgeranyl diphosphate synthase;Dimethylallyltranstransferase;Geranyltranstransferase;Farnesyltranstransferase;Ggps1 protein;Putative uncharacterized protein;Geranylgeranyl diphosphate synthase 1, isoform CRA_a	Ggps1;mCG_18833	Q9WTN0;Q3UUC8;Q3V0T8;Q9CZZ6	NP_034412;XP_001473915	NM_010282	ENSMUST00000021733	MGI:1341724;MGI:1341724	300	16844.04	2728.65	4.9900000000000002	4.0999999999999996	0.93999999999999995	83.120000000000005
IPI00459134.2;IPI00404128.2;IPI00776248.1;IPI00927974.1	KDEL motif-containing protein 1;Endoplasmic reticulum resident protein 58	Kdelc1;Ep58	Q9JHP7-1;Q9JHP7;Q9JHP7-2;Q9JHP7-3	NP_076134	NM_023645	ENSMUST00000027213;ENSMUST00000065767	MGI:1919300;MGI:1919300;MGI:1919300	502	19157.64	48.48	9.5600000000000005	12.41	0.73999999999999999	75.359999999999999
IPI00224572.4;IPI00923635.1;IPI00881468.1;IPI00881094.1	Rg9mtd2 protein;RNA (guanine-9-)-methyltransferase domain-containing protein 2	Rg9mtd2	B9EIT8;Q8C1Z8	NP_780598	NM_175389	ENSMUST00000040321	MGI:1920421	330	16868.97	114.28	3.7999999999999998	9.8599999999999994	0.55000000000000004	172.86000000000001
IPI00224682.2;IPI00844769.1	Elongator complex protein 3	Elp3	Q9CZX0-2;Q9CZX0;Q9CZX0-1	NP_083087	NM_028811	ENSMUST00000022609	MGI:1921445;MGI:1921445	566	14546.08	21.33	15.91	12.49	1.22	51.060000000000002
IPI00378513.3;IPI00928039.1;IPI00928006.1;IPI00928241.1	Uncharacterized protein C13orf27 homolog	NA	Q3TUU5	NP_083644	NM_029368	ENSMUST00000027215	MGI:1922873	225	14052.66	10	11.51	4.1500000000000004	2.1400000000000001	111.53
IPI00404687.5;IPI00224993.4;IPI00135446.1;IPI00654090.2;IPI00123975.1;IPI00453663.1	Glycerol kinase;ATP:glycerol 3-phosphotransferase;Glycerokinase	Gk;Gyk;RP23-181A7.2-004	Q64516-3;Q64516;Q64516-2;Q3TEN9;Q64516-1;B1ASZ0;Q9CVH5;B1ASZ3;Q3TET2	NP_997609;NP_032220	NM_212444	ENSMUST00000026039;ENSMUST00000113978;ENSMUST00000081161	MGI:106594;MGI:106594;MGI:106594;MGI:106594	559	13162.52	74.29	3.5899999999999999	11.210000000000001	0.29999999999999999	120.91
IPI00131276.1	Vesicle-associated membrane protein 5;Myobrevin	Vamp5	Q9Z2P8;Q3UM44;Q5M9K2;Q791P0	NP_001074211;NP_058568	NM_001080742	ENSMUST00000101285	MGI:1858622	102	34826.6	14.37	8.4900000000000002	8.7799999999999994	0.83999999999999997	292.86000000000001
IPI00131913.2;IPI00651788.2;IPI00153485.2	ATP-binding domain-containing protein 4	Atpbd4	Q9CQ28-1;Q9CQ28;Q9CQ28-2;Q9CQ28-3	NP_079951	NM_025675	ENSMUST00000028640;ENSMUST00000055144;ENSMUST00000102542	MGI:1913882;MGI:1913882;MGI:1913882	267	9257.09	13.2	7.5800000000000001	16.02	0.48999999999999999	92.370000000000005
IPI00112639.3	Synembryn-A;Protein Ric-8A	Ric8a;Ric8	Q3TIR3	NP_444424	NM_053194	ENSMUST00000026558	MGI:2141866	530	25130.76	28.73	"NA"	10.98	"NA"	"NA"
IPI00134103.1	Transmembrane protein 126B	Tmem126b	Q9D1R1	NP_081010	NM_026734	ENSMUST00000032843	MGI:1915722	230	13826.87	26.47	5.04	3.6499999999999999	1.05	137.65000000000001
IPI00317722.3;IPI00228601.1	DNA methyltransferase 1-associated protein 1;MAT1-mediated transcriptional repressor	Dmap1;Mmtr	Q9JI44-1;Q9JI44;B1AUK1;Q9JI44-2	NP_075667	NM_023178	ENSMUST00000102687	MGI:1913483;MGI:1913483	468	10325.01	22.83	14.25	7.9100000000000001	1.53	38.740000000000002
IPI00395065.2;IPI00928025.1;IPI00928530.1;IPI00928428.1;IPI00928570.1;IPI00928467.1	Lariat debranching enzyme	Dbr1	Q923B1;Q8BP51	NP_113580	NM_031403	ENSMUST00000066650	MGI:1931520	550	17061.92	56.53	11.76	4.2699999999999996	2.1299999999999999	51.149999999999999
IPI00345097.5;IPI00757545.1	UPF2 regulator of nonsense transcripts homolog (Yeast)	Upf2;RP23-307E15.7-001	A2AT37;Q810R2	NP_001074601	NM_001081132	ENSMUST00000060092	MGI:2449307	1269	13311.62	84.74	7.4400000000000004	6.6900000000000004	0.92000000000000004	56.689999999999998
